,Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Number of Presenters,Pitchers Average Age,Pitchers State,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of Sharks in Deal,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present,Aman_deal,Namita_deal,Vineeta_deal,Anupam_deal,peyush_deal,Ritesh_deal,Amit_deal,deal_amount_per_shark,equity_per_shark,Boot Strapped
235,2,UpThrust,27,236,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Rahul Dua,Fitness/Sports/Outdoors,2,Young,Maharashtra,75.0,3.0,2500.0,0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,0,,,0
236,2,Zoff,28,237,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Rahul Dua,Food and Beverage,2,Middle,Chhattisgarh,100.0,0.5,20000.0,1,1.0,100.0,1.25,8000.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1,0,0,0,0,0,0,100.0,1.25,0
237,2,DesiToys,28,238,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Rahul Dua,Manufacturing,1,Middle,Maharashtra,50.0,3.0,1666.666667,1,0.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,0,,,0
238,2,CloudWorx,28,239,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Rahul Dua,Technology/Software,1,Middle,Karnataka,40.0,2.0,2000.0,1,1.0,40.0,3.2,1250.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,0,1,0,1,0,0,0,20.0,1.6,0
239,2,Mahantam,29,240,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Rahul Dua,Manufacturing,2,Young,Gujarat,30.0,10.0,300.0,1,1.0,30.0,20.0,150.0,5.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,1,1,1,1,0,0,6.0,4.0,0
240,2,MindPeers,29,241,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Rahul Dua,Medical/Health,2,Middle,Delhi,53.0,1.0,5300.0,1,1.0,106.0,2.0,5300.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,1,1,0,1,0,0,26.5,0.5,0
241,2,Barosi,29,242,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Rahul Dua,Food and Beverage,1,Middle,Haryana,50.0,2.0,2500.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
242,2,Daryaganj,30,243,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Rahul Dua,Food and Beverage,3,Middle,Delhi,90.0,0.5,18000.0,1,1.0,90.0,1.0,9000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,0,0,0,0,0,0,90.0,1.0,0
243,2,DhruvVidyut,30,244,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Rahul Dua,Vehicles/Electrical Vehicles,1,Middle,Delhi,0.0,0.5,0.0,1,1.0,0.0,0.5,0.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,0,0,1,1,0,0,0.0,0.16666666666666666,0
244,2,CELLBELL,30,245,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Rahul Dua,Lifestyle/Home,3,Middle,Maharashtra,90.0,1.5,6000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
245,2,Tipayi,31,246,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Rahul Dua,Manufacturing,1,Young,Maharashtra,50.0,10.0,500.0,1,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
246,2,DigiQure,31,247,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Rahul Dua,Medical/Health,2,Middle,Madhya Pradesh,40.0,4.0,1000.0,1,1.0,40.0,10.0,400.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,1,0,0,0,0,0,40.0,10.0,0
247,2,Nirmalaya,31,248,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Rahul Dua,Manufacturing,3,Middle,Delhi,60.0,1.5,4000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
248,2,Pabiben,32,249,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Rahul Dua,Beauty/Fashion,2,Middle,Gujarat,50.0,5.0,1000.0,1,1.0,10.0,5.0,200.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,1,0,0,0,0,0,10.0,5.0,0
249,2,Homestrap,32,250,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Rahul Dua,Lifestyle/Home,2,Middle,Madhya Pradesh,70.0,1.0,7000.0,1,1.0,50.0,7.0,714.2857143,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,1,0,0,0,50.0,7.0,0
250,2,uBreathe,32,251,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Rahul Dua,Manufacturing,2,Middle,Haryana,150.0,7.5,2000.0,1,1.0,50.0,5.0,1000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,1,0,0,0,0,0,50.0,5.0,0
251,2,Deyor,32,252,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Rahul Dua,Technology/Software,2,Middle,Haryana,100.0,1.0,10000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
252,2,iMumz,33,253,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Rahul Dua,Medical/Health,3,Middle,Karnataka,70.0,1.0,7000.0,1,1.0,10.0,1.0,1000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,1,0,0,10.0,1.0,0
253,2,TheHealthyBinge,33,254,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Rahul Dua,Food and Beverage,2,Middle,Maharashtra,50.0,5.0,1000.0,1,1.0,50.0,5.0,1000.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,0,0,0,1,0,0,25.0,2.5,0
254,2,Freakins,33,255,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Rahul Dua,Beauty/Fashion,2,Middle,Maharashtra,70.0,1.0,7000.0,1,1.0,50.0,2.5,2000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,1,0,0,0,0,50.0,2.5,0
255,2,Perfora,34,256,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Rahul Dua,Lifestyle/Home,2,Young,"Haryana,Maharashtra",80.0,1.0,8000.0,1,1.0,80.0,2.5,3200.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,1,1,0,1,0,0,26.666666666666668,0.8333333333333334,0
256,2,MidNightAngelsByPC,34,257,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Rahul Dua,Beauty/Fashion,2,Middle,Haryana,75.0,6.0,1250.0,1,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
257,2,CureSee,34,258,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Rahul Dua,Medical/Health,3,Middle,Haryana,40.0,5.0,800.0,1,1.0,50.0,10.0,500.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,1,0,0,50.0,10.0,0
258,2,MeduLance,35,259,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Rahul Dua,Medical/Health,2,Middle,Delhi,200.0,1.0,20000.0,1,1.0,200.0,2.0,10000.0,3.0,,,1.0,,1.0,1.0,1.0,,1.0,,1,1,0,0,1,0,0,66.66666666666667,0.6666666666666666,0
259,2,Cakelicious,35,260,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Rahul Dua,Food and Beverage,2,Middle,West Bengal,25.0,5.0,500.0,1,1.0,25.0,20.0,125.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,1,25.0,20.0,0
260,2,Bowled.io,35,261,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Rahul Dua,Fitness/Sports/Outdoors,2,Middle,Maharashtra,80.0,1.0,8000.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
261,2,Toyshine,35,262,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Rahul Dua,Manufacturing,1,Middle,Punjab,125.0,0.5,25000.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
262,2,neuphony,36,263,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Rahul Dua,Medical/Health,2,Young,Uttar Pradesh,100.0,2.0,5000.0,1,1.0,100.0,5.4,1851.851852,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,0,0,0,1,0,0,50.0,2.7,0
263,2,Amrutam,36,264,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Rahul Dua,Food and Beverage,3,Middle,Madhya Pradesh,50.0,2.0,2500.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
264,2,HoloKitab,36,265,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Rahul Dua,Technology/Software,2,Middle,Punjab,45.0,10.0,450.0,1,1.0,45.0,25.0,180.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,1,0,0,0,0,0,45.0,25.0,0
265,2,Zoe,37,266,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Rahul Dua,Food and Beverage,2,Middle,Haryana,75.0,5.0,1500.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
266,2,Hornback,37,267,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Rahul Dua,Vehicles/Electrical Vehicles,2,Middle,Telangana,50.0,1.0,5000.0,1,1.0,50.0,2.5,2000.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,1,50.0,2.5,0
267,2,Malaki,37,268,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Rahul Dua,Food and Beverage,2,Middle,Maharashtra,50.0,1.0,5000.0,1,1.0,50.0,3.0,1666.666667,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,1,0,0,0,1,0,0,25.0,1.5,0
268,2,nanoclean,37,269,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Rahul Dua,Manufacturing,1,Middle,Rajasthan,80.0,2.0,4000.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
269,2,DesmondJi,38,270,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Rahul Dua,Liquor/Alcohol,2,Middle,Goa,100.0,1.0,10000.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
270,2,Cremeitalia,38,271,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Rahul Dua,Food and Beverage,1,Middle,Maharashtra,90.0,1.5,6000.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
271,2,nawgati,38,272,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Rahul Dua,Business Services,3,Young,Uttar Pradesh,67.0,2.0,3350.0,1,1.0,67.0,3.0,2233.333333,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,1,0,0,0,0,0,1,33.5,1.5,0
272,2,Swytchd,38,273,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Rahul Dua,Vehicles/Electrical Vehicles,1,Middle,Karnataka,50.0,3.0,1666.666667,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
273,2,GladFul,39,274,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Food and Beverage,2,Middle,Rajasthan,50.0,2.0,2500.0,1,1.0,50.0,3.5,1428.571429,3.0,,,1.0,,1.0,1.0,1.0,,1.0,,1,1,0,0,0,0,1,16.666666666666668,1.1666666666666667,0
274,2,Pharmallama,39,275,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Medical/Health,3,Middle,Karnataka,100.0,1.5,6666.666667,1,1.0,200.0,5.0,4000.0,5.0,,,1.0,,1.0,1.0,1.0,,1.0,,1,1,0,1,1,0,1,40.0,1.0,0
275,2,CraveRajaFoods,39,276,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Food and Beverage,2,Middle,West Bengal,65.0,3.0,2166.666667,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
276,2,VAPerfume,39,277,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Lifestyle/Home,1,Middle,Maharashtra,100.0,10.0,1000.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
277,2,Hood,40,278,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Technology/Software,3,Middle,Haryana,120.0,0.2,60000.0,1,1.0,60.0,0.54,11111.11111,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,1,0,0,0,1,0,0,30.0,0.27,0
278,2,TwistingScoops,40,279,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Food and Beverage,2,Young,Delhi,100.0,2.5,4000.0,1,0.0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
279,2,GROWiT,40,280,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Agriculture,2,Middle,Gujarat,100.0,1.0,10000.0,1,1.0,50.0,1.0,5000.0,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,0,1,0,0,1,0,0,25.0,0.5,0
280,2,Makino,41,281,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Food and Beverage,4,Young,Gujarat,200.0,2.0,10000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
281,2,Trunome,41,282,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Medical/Health,2,Middle,Tamil Nadu,150.0,1.0,15000.0,1,1.0,150.0,2.0,7500.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,0,1,1,1,0,0,37.5,0.5,0
282,2,Wol3D,41,283,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Manufacturing,4,Middle,Maharashtra,150.0,1.0,15000.0,1,1.0,80.0,2.0,4000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,0,0,0,0,0,0,80.0,2.0,0
283,2,What'sUpWellness,41,284,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Food and Beverage,2,Middle,West Bengal,50.0,3.0,1666.666667,1,1.0,60.0,4.76,1260.504202,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,0,1,1,0,0,0,20.0,1.5866666666666667,0
284,2,ProostBeer,42,285,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Food and Beverage,2,Middle,Delhi,100.0,0.75,13333.33333,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
285,2,DrCubes,42,286,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Food and Beverage,2,Middle,Karnataka,80.0,15.0,533.3333333,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
286,2,MetroRide,42,287,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Vehicles/Electrical Vehicles,2,Middle,Karnataka,75.0,1.0,7500.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
287,2,Conker,42,288,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Technology/Software,1,Middle,Karnataka,40.0,1.0,4000.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
288,2,WTF,43,289,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Rahul Dua,Food and Beverage,1,Middle,West Bengal,75.0,5.0,1500.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
289,2,funngro,43,290,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Rahul Dua,Technology/Software,3,Middle,Maharashtra,50.0,1.25,4000.0,1,1.0,50.0,4.16,1201.923077,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,0,1,0,0,0,0,1,25.0,2.08,0
290,2,Aadvik,43,291,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Rahul Dua,Food and Beverage,2,Middle,Delhi,60.0,1.5,4000.0,1,1.0,15.0,1.5,1000.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,1,15.0,1.5,0
291,2,oyehappy,43,292,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Rahul Dua,Business Services,2,Middle,Telangana,50.0,1.0,5000.0,0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
292,2,HealthyMaster,44,293,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Food and Beverage,3,Middle,Karnataka,50.0,2.0,2500.0,1,1.0,50.0,6.5,769.2307692,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,1,0,0,0,0,50.0,6.5,0
293,2,Kitsons,44,294,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Lifestyle/Home,3,Middle,Telangana,1000.0,10.0,10000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
294,2,LondonBubble,44,295,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Food and Beverage,2,Middle,Maharashtra,75.0,5.0,1500.0,1,1.0,75.0,15.0,500.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,1,0,0,0,0,0,75.0,15.0,0
295,2,WaggyZone,44,296,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Animal/Pets,1,Middle,Maharashtra,50.0,5.0,1000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
296,2,NutriCook,45,297,02-Jan-23,10-Mar-23,03-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Food and Beverage,2,Middle,"Karnataka,Andhra Pradesh",100.0,2.0,5000.0,1,1.0,50.0,10.0,500.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,1,0,0,0,0,50.0,10.0,0
297,2,Subhag,45,298,02-Jan-23,10-Mar-23,03-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Medical/Health,3,Middle,"Jharkhand,Chhattisgarh",50.0,1.0,5000.0,1,1.0,20.0,1.0,2000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,1,0,0,0,0,0,20.0,1.0,0
298,2,SinghStyled,45,299,02-Jan-23,10-Mar-23,03-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Beauty/Fashion,2,Middle,Maharashtra,50.0,5.0,1000.0,1,1.0,50.0,10.0,500.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,1,0,0,50.0,10.0,0
299,2,ZSportsTech,46,300,02-Jan-23,10-Mar-23,06-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Fitness/Sports/Outdoors,2,Middle,Maharashtra,60.0,2.0,3000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
300,2,ThePlatedProject,46,301,02-Jan-23,10-Mar-23,06-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Business Services,1,Middle,Maharashtra,75.0,2.0,3750.0,1,1.0,75.0,3.75,2000.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,1,1,0,0,0,0,25.0,1.25,0
301,2,VsnapU,46,302,02-Jan-23,10-Mar-23,06-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Business Services,4,Middle,Goa,50.0,1.5,3333.333333,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
302,2,TheHealthyFactory,46,303,02-Jan-23,10-Mar-23,06-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Food and Beverage,2,Young,Maharashtra,75.0,2.1,3571.428571,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
303,2,Brevistay,47,304,02-Jan-23,10-Mar-23,07-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Business Services,5,Young,"Uttarakhand,Uttar Pradesh",100.0,1.66,6024.096386,0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,0,,,0
304,2,SoulUp,47,305,02-Jan-23,10-Mar-23,07-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Business Services,2,Middle,Karnataka,50.0,3.0,1666.666667,1,1.0,50.0,5.0,1000.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,0,1,0,0,0,0,0,50.0,5.0,0
305,2,TheBigBookBox ChapterOneBooks,47,306,02-Jan-23,10-Mar-23,07-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Lifestyle/Home,2,Middle,Bihar,50.0,8.0,625.0,0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,0,,,0
306,2,Rubans,48,307,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Beauty/Fashion,2,Middle,Karnataka,150.0,0.5,30000.0,1,1.0,100.0,1.0,10000.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1,1,1,0,0,0,0,33.333333333333336,0.3333333333333333,0
307,2,SameNotification,48,308,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Technology/Software,1,Middle,"Gujarat,Uttar Pradesh",25.0,15.0,166.6666667,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
308,2,BottomLineSprays,48,309,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Lifestyle/Home,2,Middle,Gujarat,35.0,5.0,700.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
309,2,LilGoodness,48,310,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Food and Beverage,2,Middle,Karnataka,100.0,1.0,10000.0,1,1.0,50.0,1.0,5000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0,0,0,0,1,0,0,50.0,1.0,0
310,2,ForeverModest,49,311,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Rahul Dua,Beauty/Fashion,1,Young,Maharashtra,20.0,10.0,200.0,1,1.0,20.0,20.0,100.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0,1,1,1,0,0,1,5.0,5.0,0
311,2,Sahayatha,49,312,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Rahul Dua,Medical/Health,1,Young,Tamil Nadu,100.0,10.0,1000.0,1,1.0,100.0,10.0,1000.0,5.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1,1,0,1,1,0,1,20.0,2.0,0
312,2,WickedGud,49,313,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Rahul Dua,Food and Beverage,3,Middle,Maharashtra,50.0,1.0,5000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
313,2,maisha,49,314,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Rahul Dua,Beauty/Fashion,3,Middle,Gujarat,75.0,3.0,2500.0,1,1.0,10.0,1.0,1000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,1,10.0,1.0,0
314,2,NishHair,50,315,02-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Rahul Dua,Beauty/Fashion,1,Middle,Maharashtra,100.0,2.0,5000.0,1,1.0,100.0,2.0,5000.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,1,100.0,2.0,0
315,2,MYBYK,50,316,02-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Rahul Dua,Vehicles/Electrical Vehicles,1,Middle,Gujarat,200.0,1.0,20000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,,,0
316,2,GODESi,51,317,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Food and Beverage,2,Middle,Karnataka,90.0,0.5,18000.0,1,0.0,,,,,,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,0,0,0,0,0,0,0,,,0
317,2,TAC,51,318,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Beauty/Fashion,2,Middle,Maharashtra,150.0,0.5,30000.0,1,1.0,81.0,1.0,8100.0,2.0,Vikas D Nahar,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,1,0,0,0,0,0,0,40.5,0.5,0
318,2,Naara-Aaba,51,319,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Liquor/Alcohol,2,Middle,Arunachal Pradesh,75.0,2.5,3000.0,1,1.0,50.0,5.0,1000.0,2.0,Vikas D Nahar,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,0,0,1,0,0,0,0,25.0,2.5,0
319,2,StyloBug,51,320,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Beauty/Fashion,2,Middle,Delhi,80.0,2.0,4000.0,1,1.0,80.0,10.0,800.0,1.0,,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,0,0,0,0,0,0,1,80.0,10.0,0
