,Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Number of Presenters,Pitchers Average Age,Pitchers State,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of Sharks in Deal,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present,Aman_deal,Namita_deal,Vineeta_deal,Anupam_deal,peyush_deal,Ritesh_deal,Amit_deal,deal_amount_per_shark,equity_per_shark,Boot Strapped
402,3,CreativeHatti,28,403,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Rahul Dua,Business Services,5,Middle,Haryana,60.0,2.0,3000.0,0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,0,,,0
403,3,CandidMen,28,404,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Rahul Dua,Beauty/Fashion,2,Middle,Karnataka,60.0,2.0,3000.0,1,1.0,60.0,5.0,1200.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,1,0,0,0,1,30.0,2.5,1
404,3,Flyrobe,28,405,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Rahul Dua,Beauty/Fashion,1,Middle,Delhi,50.0,1.0,5000.0,1,1.0,50.0,4.0,1250.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1,0,0,0,0,0,0,50.0,4.0,1
405,3,WiseLife,29,406,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Rahul Dua,Medical/Health,2,Middle,Haryana,60.0,2.0,3000.0,1,1.0,120.0,4.0,3000.0,4.0,,,1.0,,1.0,1.0,,1.0,1.0,,1,1,0,1,0,1,0,30.0,1.0,0
406,3,Cervicheck,29,407,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Rahul Dua,Medical/Health,2,Middle,Gujarat,75.0,1.5,5000.0,1,1.0,75.0,5.0,1500.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,0,1,0,0,0,0,0,75.0,5.0,1
407,3,Eatverse,29,408,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Rahul Dua,Food and Beverage,3,Middle,West Bengal,100.0,1.0,10000.0,0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,0,0,0,0,,,0
408,3,AvataarSkincare,30,409,22-Jan-24,31-Mar-24,01-Mar-24,Startups Pursuing Investment,Rahul Dua,Beauty/Fashion,1,Middle,Madhya Pradesh,70.0,1.0,7000.0,1,1.0,35.0,0.5,7000.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,1,0,0,1,0,0,0,17.5,0.25,1
409,3,ChalteFirteMangalkaryalay,30,410,22-Jan-24,31-Mar-24,01-Mar-24,Startups Pursuing Investment,Rahul Dua,Business Services,3,Middle,Maharashtra,200.0,10.0,2000.0,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,0
410,3,KryzenBiotech,30,411,22-Jan-24,31-Mar-24,01-Mar-24,Startups Pursuing Investment,Rahul Dua,Agriculture,2,Middle,Maharashtra,75.0,3.0,2500.0,1,1.0,75.0,15.0,500.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,0,1,0,0,75.0,15.0,0
411,3,FOMO,31,412,22-Jan-24,31-Mar-24,04-Mar-24,Naye Bharat Ki Neev,Rahul Dua,Food and Beverage,2,Young,Karnataka,35.0,4.0,875.0,1,1.0,35.0,6.0,583.3333333,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,1,0,0,1,0,0,0,17.5,3.0,1
412,3,ModelVerse,31,413,22-Jan-24,31-Mar-24,04-Mar-24,Naye Bharat Ki Neev,Rahul Dua,Technology/Software,1,Young,Kerala,25.0,10.0,250.0,1,1.0,25.0,10.0,250.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,1,0,1,1,8.333333333333334,3.3333333333333335,0
413,3,VikrantBikes,31,414,22-Jan-24,31-Mar-24,04-Mar-24,Naye Bharat Ki Neev,Rahul Dua,Vehicles/Electrical Vehicles,1,Young,Maharashtra,30.0,5.0,600.0,0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,0,0,0,0,,,0
414,3,TheShellHair,32,415,22-Jan-24,31-Mar-24,05-Mar-24,Young Entrepreneurs Make Their Mark,Rahul Dua,Beauty/Fashion,1,Young,Rajasthan,30.0,3.0,1000.0,1,1.0,30.0,3.0,1000.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1,0,0,0,0,0,0,30.0,3.0,1
415,3,Rize,32,416,22-Jan-24,31-Mar-24,05-Mar-24,Young Entrepreneurs Make Their Mark,Rahul Dua,Food and Beverage,2,Young,Haryana,45.0,6.0,750.0,0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,0,0,0,0,,,1
416,3,MEPACK,32,417,22-Jan-24,31-Mar-24,05-Mar-24,Young Entrepreneurs Make Their Mark,Rahul Dua,Business Services,2,Young,Delhi,7.0,10.0,70.0,1,1.0,7.0,10.0,70.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,0,0,1,1,3.5,5.0,0
417,3,BaccaBucci,33,418,22-Jan-24,31-Mar-24,06-Mar-24,Brand Brilliance,Rahul Dua,Beauty/Fashion,2,Young,Delhi,250.0,1.0,25000.0,0,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,1
418,3,Vobble,33,419,22-Jan-24,31-Mar-24,06-Mar-24,Brand Brilliance,Rahul Dua,Children/Education,2,Middle,Karnataka,25.0,1.5,1666.666667,1,1.0,25.0,2.0,1250.0,1.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,1,0,0,0,0,0,25.0,2.0,1
419,3,BeUNatural,33,420,22-Jan-24,31-Mar-24,06-Mar-24,Brand Brilliance,Rahul Dua,Beauty/Fashion,1,Middle,Delhi,60.0,2.5,2400.0,0,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,1
420,3,Erotissch,34,421,22-Jan-24,31-Mar-24,07-Mar-24,Visionary Brands Shine Bright,Rahul Dua,Beauty/Fashion,2,Middle,Uttar Pradesh,75.0,3.0,2500.0,0,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,0,0,0,0,0,0,0,,,0
421,3,Niblerzz,34,422,22-Jan-24,31-Mar-24,07-Mar-24,Visionary Brands Shine Bright,Rahul Dua,Food and Beverage,2,Middle,Maharashtra,50.0,3.0,1666.666667,1,1.0,10.0,5.0,200.0,1.0,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,1,0,0,0,0,0,0,10.0,5.0,1
422,3,Sorich,34,423,22-Jan-24,31-Mar-24,07-Mar-24,Visionary Brands Shine Bright,Rahul Dua,Food and Beverage,2,Middle,Delhi,90.0,2.5,3600.0,0,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,0,0,0,0,0,0,0,,,1
423,3,LittleBox,35,424,22-Jan-24,31-Mar-24,08-Mar-24,Inspiring Women Entrepreneurs,Rahul Dua,Beauty/Fashion,2,Middle,Assam,75.0,1.0,7500.0,1,1.0,75.0,2.5,3000.0,5.0,,,1.0,1.0,1.0,1.0,,,1.0,,1,1,1,1,0,0,1,15.0,0.5,1
424,3,CremeCastle,35,425,22-Jan-24,31-Mar-24,08-Mar-24,Inspiring Women Entrepreneurs,Rahul Dua,Food and Beverage,2,Middle,Uttar Pradesh,60.0,1.5,4000.0,1,1.0,60.0,2.5,2400.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,1,60.0,2.5,0
425,3,Namakwali,35,426,22-Jan-24,31-Mar-24,08-Mar-24,Inspiring Women Entrepreneurs,Rahul Dua,Food and Beverage,2,Middle,Uttarakhand,50.0,5.0,1000.0,1,1.0,10.0,5.0,200.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,1,10.0,5.0,0
426,3,KariboCosmetics,36,427,22-Jan-24,31-Mar-24,11-Mar-24,Designing Dreams,Rahul Dua,Beauty/Fashion,2,Young,Maharashtra,80.0,5.0,1600.0,0,,,,,,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,0,0,0,0,0,0,0,,,0
427,3,Deeva,36,428,22-Jan-24,31-Mar-24,11-Mar-24,Designing Dreams,Rahul Dua,Beauty/Fashion,1,Middle,Himachal Pradesh,200.0,4.0,5000.0,1,1.0,75.0,6.0,1250.0,3.0,Radhika Gupta,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,1,0,0,0,0,1,0,25.0,2.0,0
428,3,DesignTemplate,36,429,22-Jan-24,31-Mar-24,11-Mar-24,Designing Dreams,Rahul Dua,Technology/Software,1,Middle,Maharashtra,100.0,2.5,4000.0,1,1.0,100.0,10.0,1000.0,1.0,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,1,0,0,0,0,0,0,100.0,10.0,0
429,3,Sama,37,430,22-Jan-24,31-Mar-24,12-Mar-24,Entrepreneurs Seek Sharks Support,Rahul Dua,Business Services,3,Middle,"Delhi,Bihar,Kerala",100.0,1.0,10000.0,1,1.0,100.0,1.5,6666.666667,3.0,,,1.0,,1.0,1.0,,1.0,1.0,,1,1,0,0,0,1,0,33.333333333333336,0.5,1
430,3,GoldenFeathers,37,431,22-Jan-24,31-Mar-24,12-Mar-24,Entrepreneurs Seek Sharks Support,Rahul Dua,Manufacturing,3,Middle,Rajasthan,500.0,5.0,10000.0,0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,0,0,0,0,,,1
431,3,Myracle.io,37,432,22-Jan-24,31-Mar-24,12-Mar-24,Entrepreneurs Seek Sharks Support,Rahul Dua,Technology/Software,1,Middle,Maharashtra,120.0,3.0,4000.0,0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,0,0,0,0,,,1
432,3,Cup-ji,38,433,22-Jan-24,31-Mar-24,13-Mar-24,Thoughts And Innovations,Rahul Dua,Food and Beverage,2,Middle,Maharashtra,50.0,5.0,1000.0,0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,0,,,0
433,3,AToddlerThing,38,434,22-Jan-24,31-Mar-24,13-Mar-24,Thoughts And Innovations,Rahul Dua,Beauty/Fashion,2,Middle,Tamil Nadu,80.0,2.0,4000.0,1,1.0,40.0,2.0,2000.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,1,40.0,2.0,1
434,3,FlexifyMe,38,435,22-Jan-24,31-Mar-24,13-Mar-24,Thoughts And Innovations,Rahul Dua,Medical/Health,2,Middle,Maharashtra,100.0,2.0,5000.0,1,1.0,50.0,1.32,3787.878788,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,0,1,0,0,0,0,0,50.0,1.32,1
435,3,Dharaksha,39,436,22-Jan-24,31-Mar-24,14-Mar-24,Sustainability Careers And Spirits,Rahul Dua,Manufacturing,2,Middle,Haryana,0.0125,1.0,1.25,1,1.0,0.0125,1.0,1.25,5.0,,,,1.0,1.0,1.0,1.0,1.0,,,1,0,1,1,1,1,0,0.0025,0.2,1
436,3,iDreamCareer,39,437,22-Jan-24,31-Mar-24,14-Mar-24,Sustainability Careers And Spirits,Rahul Dua,Technology/Software,2,Middle,"Delhi,Karnataka",110.0,1.28,8593.75,1,1.0,60.0,1.0,6000.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,1,0,0,0,0,1,0,30.0,0.5,1
437,3,RockPaperRum,39,438,22-Jan-24,31-Mar-24,14-Mar-24,Sustainability Careers And Spirits,Rahul Dua,Liquor/Alcohol,1,Middle,Maharashtra,50.0,2.0,2500.0,1,1.0,20.0,1.0,2000.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,0,0,1,0,0,0,0,20.0,1.0,1
438,3,Fit&Flex,40,439,22-Jan-24,31-Mar-24,15-Mar-24,Shaping A Healthier Future,Rahul Dua,Food and Beverage,1,Middle,Gujarat,100.0,3.0,3333.333333,1,0.0,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,1
439,3,Sukham,40,440,22-Jan-24,31-Mar-24,15-Mar-24,Shaping A Healthier Future,Rahul Dua,Medical/Health,4,Middle,Delhi,100.0,3.33,3003.003003,0,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,1
440,3,Smotect,40,441,22-Jan-24,31-Mar-24,15-Mar-24,Shaping A Healthier Future,Rahul Dua,Medical/Health,1,Middle,Maharashtra,100.0,1.0,10000.0,1,1.0,50.0,5.0,1000.0,1.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,1,0,0,0,50.0,5.0,1
441,3,Katidhan,41,442,22-Jan-24,31-Mar-24,18-Mar-24,Cutting-Edge Solutions,Rahul Dua,Manufacturing,1,Middle,Karnataka,150.0,2.5,6000.0,1,1.0,75.0,5.0,1500.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,0,0,0,0,0,1,0,75.0,5.0,1
442,3,NEMAAI,41,443,22-Jan-24,31-Mar-24,18-Mar-24,Cutting-Edge Solutions,Rahul Dua,Technology/Software,1,Middle,Delhi,80.0,5.0,1600.0,1,1.0,40.0,8.0,500.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,0,1,1,0,0,0,0,20.0,4.0,1
443,3,MaplePods,41,444,22-Jan-24,31-Mar-24,18-Mar-24,Cutting-Edge Solutions,Rahul Dua,Business Services,1,Middle,Delhi,150.0,5.0,3000.0,0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,0,0,0,0,0,0,0,,,0
444,3,SpecOps,42,445,22-Jan-24,31-Mar-24,19-Mar-24,From Tactics To Wellness,Rahul Dua,Others,1,Middle,Maharashtra,80.0,2.0,4000.0,1,1.0,40.0,2.0,2000.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,1,0,0,0,0,0,1,20.0,1.0,1
445,3,KaabilKids,42,446,22-Jan-24,31-Mar-24,19-Mar-24,From Tactics To Wellness,Rahul Dua,Technology/Software,3,Middle,Uttar Pradesh,70.0,2.0,3500.0,1,1.0,50.0,2.5,2000.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,1,1,0,0,0,0,0,25.0,1.25,1
446,3,OddGiraffe,42,447,22-Jan-24,31-Mar-24,19-Mar-24,From Tactics To Wellness,Rahul Dua,Lifestyle/Home,2,Middle,Maharashtra,75.0,7.5,1000.0,0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,0,,,1
447,3,Nemocare,43,448,22-Jan-24,31-Mar-24,20-Mar-24,Groundbreaking Ventures,Rahul Dua,Medical/Health,2,Middle,"Telangana,Karnataka",100.0,2.5,4000.0,1,1.0,20.0,0.67,2985.074627,1.0,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,1,0,0,0,0,0,0,20.0,0.67,0
448,3,WhySoBlue,43,449,22-Jan-24,31-Mar-24,20-Mar-24,Groundbreaking Ventures,Rahul Dua,Beauty/Fashion,2,Middle,Maharashtra,75.0,3.0,2500.0,1,1.0,40.0,3.0,1333.333333,1.0,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,0,0,0,0,0,1,0,40.0,3.0,0
449,3,CoratiaTechnologies,43,450,22-Jan-24,31-Mar-24,20-Mar-24,Groundbreaking Ventures,Rahul Dua,Technology/Software,2,Middle,Odisha,80.0,1.0,8000.0,1,1.0,80.0,1.0,8000.0,1.0,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,0,0,0,0,0,1,0,80.0,1.0,0
450,3,Coolant,44,451,22-Jan-24,31-Mar-24,21-Mar-24,Venturing Into Tomorrow,Rahul Dua,Manufacturing,1,Middle,Uttar Pradesh,90.0,1.0,9000.0,0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,0,0,0,0,0,0,0,,,0
451,3,Xmachines,44,452,22-Jan-24,31-Mar-24,21-Mar-24,Venturing Into Tomorrow,Rahul Dua,Technology/Software,1,Middle,Telangana,72.0,4.0,1800.0,1,1.0,72.0,4.0,1800.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,0,1,0,0,0,1,0,36.0,2.0,1
452,3,Luvottica,44,453,22-Jan-24,31-Mar-24,21-Mar-24,Venturing Into Tomorrow,Rahul Dua,Lifestyle/Home,1,Middle,Punjab,200.0,10.0,2000.0,0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,0,0,0,0,0,0,0,,,0
453,3,FarmDidi,45,454,22-Jan-24,31-Mar-24,22-Mar-24,From Fields To Roads,Rahul Dua,Food and Beverage,3,Middle,"Maharashtra,Uttar Pradesh,Haryana",50.0,2.0,2500.0,1,1.0,100.0,10.0,1000.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,1,0,1,0,0,50.0,5.0,1
454,3,Popcorn,45,455,22-Jan-24,31-Mar-24,22-Mar-24,From Fields To Roads,Rahul Dua,Food and Beverage,1,Middle,Delhi,75.0,7.5,1000.0,1,1.0,75.0,15.0,500.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,1,0,0,0,0,0,75.0,15.0,0
455,3,Prorata,45,456,22-Jan-24,31-Mar-24,22-Mar-24,From Fields To Roads,Rahul Dua,Business Services,1,Middle,Karnataka,100.0,2.0,5000.0,1,1.0,50.0,10.0,500.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,0,1,1,0,0,25.0,5.0,1
456,3,Indigifts,46,457,22-Jan-24,31-Mar-24,25-Mar-24,Brands On The Rise,Rahul Dua,Business Services,2,Middle,Rajasthan,50.0,2.0,2500.0,1,1.0,50.0,4.0,1250.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,0,0,1,0,0,1,0,25.0,2.0,1
457,3,AlienVersions,46,458,22-Jan-24,31-Mar-24,25-Mar-24,Brands On The Rise,Rahul Dua,Vehicles/Electrical Vehicles,2,Young,"Arunachal Pradesh,Uttarakhand",50.0,5.0,1000.0,0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,0,0,0,0,0,0,0,,,0
458,3,Rocca,46,459,22-Jan-24,31-Mar-24,25-Mar-24,Brands On The Rise,Rahul Dua,Food and Beverage,2,Young,Maharashtra,60.0,4.0,1500.0,1,1.0,30.0,2.5,1200.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,0,0,0,0,0,1,0,30.0,2.5,1
459,3,KikoLive,47,460,22-Jan-24,31-Mar-24,26-Mar-24,Entrepreneurs In Action,Rahul Dua,Technology/Software,3,Middle,Maharashtra,100.0,1.0,10000.0,0,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,1
460,3,Melooha,47,461,22-Jan-24,31-Mar-24,26-Mar-24,Entrepreneurs In Action,Rahul Dua,Others,3,Middle,Karnataka,80.0,2.0,4000.0,0,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,0
461,3,FUTRStudios,47,462,22-Jan-24,31-Mar-24,26-Mar-24,Entrepreneurs In Action,Rahul Dua,Technology/Software,2,Middle,"Punjab,Gujarat",100.0,2.5,4000.0,0,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,1
462,3,Allter,48,463,22-Jan-24,31-Mar-24,27-Mar-24,Captivating The Sharks,Rahul Dua,Lifestyle/Home,1,Middle,Delhi,100.0,2.5,4000.0,1,1.0,100.0,4.0,2500.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,,1,0,0,1,0,1,0,33.333333333333336,1.3333333333333333,1
463,3,FirstBudOrganics,48,464,22-Jan-24,31-Mar-24,27-Mar-24,Captivating The Sharks,Rahul Dua,Food and Beverage,2,Middle,Jharkhand,50.0,7.0,714.2857143,1,1.0,50.0,10.0,500.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,0,0,1,0,50.0,10.0,1
464,3,Shararat,48,465,22-Jan-24,31-Mar-24,27-Mar-24,Captivating The Sharks,Rahul Dua,Lifestyle/Home,2,Middle,Uttar Pradesh,60.0,7.0,857.1428571,0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,0,0,0,0,0,0,0,,,1
465,3,Competishun,49,466,22-Jan-24,31-Mar-24,28-Mar-24,"Thrift, Brews And Brains",Rahul Dua,Children/Education,3,Middle,Rajasthan,200.0,1.0,20000.0,0,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,0,0,0,0,0,0,0,,,0
466,3,BombayClosetCleanse,49,467,22-Jan-24,31-Mar-24,28-Mar-24,"Thrift, Brews And Brains",Rahul Dua,Beauty/Fashion,2,Young,Maharashtra,100.0,2.5,4000.0,0,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,0,0,0,0,0,0,0,,,0
467,3,KioskKaffee,49,468,22-Jan-24,31-Mar-24,28-Mar-24,"Thrift, Brews And Brains",Rahul Dua,Food and Beverage,3,Middle,Maharashtra,90.0,3.0,3000.0,0,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,0,0,0,0,0,0,0,,,0
468,3,NeonAttack,50,469,22-Jan-24,31-Mar-24,29-Mar-24,Entrepreneurs Present Unique Ventures,Rahul Dua,Lifestyle/Home,2,Young,Telangana,75.0,3.0,2500.0,1,1.0,50.0,2.0,2500.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,1,1,0,0,0,0,0,25.0,1.0,0
469,3,PTal,50,470,22-Jan-24,31-Mar-24,29-Mar-24,Entrepreneurs Present Unique Ventures,Rahul Dua,Lifestyle/Home,3,Young,Punjab,50.0,1.0,5000.0,1,1.0,100.0,3.2,3125.0,5.0,,,1.0,1.0,1.0,1.0,,,1.0,,1,1,1,1,0,0,1,20.0,0.64,1
470,3,RoadPilot,50,471,22-Jan-24,31-Mar-24,29-Mar-24,Entrepreneurs Present Unique Ventures,Rahul Dua,Technology/Software,2,Middle,Uttar Pradesh,80.0,5.0,1600.0,0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,0,0,0,0,0,0,0,,,0
471,3,SmartMop,51,472,22-Jan-24,31-Mar-24,30-Mar-24,Brilliant Businesses,Snehil Dixit Mehra,Lifestyle/Home,2,Young,Karnataka,15.0,1.0,1500.0,0,,,,,,,Azhar Iqubal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,0
472,3,Lea,51,473,22-Jan-24,31-Mar-24,30-Mar-24,Brilliant Businesses,Snehil Dixit Mehra,Beauty/Fashion,2,Middle,Uttar Pradesh,100.0,2.0,5000.0,1,1.0,100.0,4.0,2500.0,4.0,Azhar Iqubal,Azhar Iqubal,1.0,1.0,1.0,1.0,,,,1.0,0,1,1,1,0,0,0,25.0,1.0,0
473,3,$KrishnaRama,51,474,22-Jan-24,31-Mar-24,30-Mar-24,Brilliant Businesses,Snehil Dixit Mehra,Entertainment,2,Middle,Telangana,200.0,30.0,666.6666667,0,,,,,,,Azhar Iqubal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,0
474,3,Rentit4me,51,475,22-Jan-24,31-Mar-24,30-Mar-24,Brilliant Businesses,Snehil Dixit Mehra,Business Services,3,Middle,Haryana,150.0,5.0,3000.0,0,,,,,,,Azhar Iqubal,1.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,0,0,,,0
475,3,CoolTheGlobe,52,476,22-Jan-24,31-Mar-24,31-Mar-24,Ecopreneur Special,Snehil Dixit Mehra,Others,1,Middle,Maharashtra,25.0,5.0,500.0,1,1.0,25.0,8.0,312.5,2.0,Radhika Gupta,"Azhar Iqubal,Radhika Gupta",1.0,,1.0,1.0,,,,2.0,1,0,0,0,0,0,0,12.5,4.0,0
476,3,Canvaloop,52,477,22-Jan-24,31-Mar-24,31-Mar-24,Ecopreneur Special,Snehil Dixit Mehra,Manufacturing,2,Middle,Gujarat,100.0,1.33,7518.796992,1,1.0,200.0,4.0,5000.0,5.0,"Azhar Iqubal,Radhika Gupta","Azhar Iqubal,Radhika Gupta",1.0,,1.0,1.0,,,,2.0,1,1,0,1,0,0,0,40.0,0.8,1
477,3,DigitalPaani,52,478,22-Jan-24,31-Mar-24,31-Mar-24,Ecopreneur Special,Snehil Dixit Mehra,Manufacturing,2,Middle,Rajasthan,70.0,1.0,7000.0,0,,,,,,,"Azhar Iqubal,Radhika Gupta",1.0,,1.0,1.0,,,,2.0,0,0,0,0,0,0,0,,,1
